citation,year,decision_label,n_issues,merits_grants,procedural_reopen_grants,denied,remanded,dismissed
23057297,2023,no_merits_grant,1,0,0,0,1,0
23057298,2023,merits_grant,4,4,0,0,0,0
23057299,2023,no_merits_grant,2,0,0,1,1,0
23057300,2023,no_merits_grant,9,0,0,5,4,0
23057301,2023,no_merits_grant,3,0,0,0,3,0
23057302,2023,no_merits_grant,2,0,0,0,2,0
23057303,2023,fully_affirmed,1,0,0,1,0,0
23057304,2023,no_merits_grant,2,0,0,0,2,0
23057305,2023,no_merits_grant,1,0,0,0,1,0
23057306,2023,no_merits_grant,1,0,0,0,1,0
23057307,2023,no_merits_grant,4,0,0,0,4,0
23057308,2023,merits_grant,3,1,0,0,2,0
23057309,2023,no_merits_grant,4,0,0,0,4,0
23057310,2023,merits_grant,1,1,0,0,0,0
23057311,2023,no_merits_grant,4,0,0,3,1,0
23057312,2023,no_merits_grant,2,0,0,0,0,2
23057313,2023,no_merits_grant,5,0,0,0,5,0
23057314,2023,merits_grant,4,2,0,0,2,0
23057315,2023,fully_affirmed,1,0,0,1,0,0
23057316,2023,merits_grant,18,4,9,1,4,0
23057317,2023,fully_affirmed,1,0,0,1,0,0
23057318,2023,no_merits_grant,10,0,0,8,2,0
23057319,2023,no_merits_grant,5,0,0,0,4,1
23057320,2023,no_merits_grant,1,0,0,0,0,1
23057321,2023,merits_grant,9,1,0,0,8,0
23057322,2023,merits_grant,4,1,0,2,1,0
23057323,2023,no_merits_grant,3,0,0,0,3,0
23057324,2023,fully_affirmed,1,0,0,1,0,0
23057325,2023,no_merits_grant,2,0,0,0,2,0
23057326,2023,no_merits_grant,1,0,0,0,1,0
23057327,2023,no_merits_grant,2,0,0,0,2,0
23057328,2023,merits_grant,6,1,0,0,5,0
23057329,2023,no_merits_grant,1,0,0,0,1,0
23057330,2023,merits_grant,3,1,0,1,1,0
23057331,2023,fully_affirmed,1,0,0,1,0,0
23057332,2023,fully_affirmed,1,0,0,1,0,0
23057333,2023,merits_grant,4,1,0,3,0,0
23057334,2023,no_merits_grant,2,0,0,0,2,0
23057335,2023,merits_grant,1,1,0,0,0,0
23057336,2023,no_merits_grant,1,0,0,0,0,1
23057337,2023,no_merits_grant,1,0,0,0,1,0
23057338,2023,no_merits_grant,1,0,0,0,1,0
23057339,2023,merits_grant,4,1,0,1,2,0
23057340,2023,merits_grant,1,1,0,0,0,0
23057341,2023,no_merits_grant,4,0,0,0,4,0
23057342,2023,fully_affirmed,1,0,0,1,0,0
23057343,2023,no_merits_grant,2,0,0,0,2,0
23057345,2023,no_merits_grant,1,0,0,0,1,0
23057346,2023,no_merits_grant,4,0,0,2,2,0
23057347,2023,no_merits_grant,1,0,0,0,1,0
23057348,2023,no_merits_grant,1,0,0,0,1,0
23057349,2023,no_merits_grant,1,0,0,0,0,1
23057350,2023,fully_affirmed,1,0,0,1,0,0
23057351,2023,merits_grant,2,2,0,0,0,0
23057352,2023,merits_grant,1,1,0,0,0,0
23057353,2023,no_merits_grant,2,0,0,1,1,0
23057354,2023,no_merits_grant,5,0,0,0,5,0
23057355,2023,merits_grant,2,2,0,0,0,0
23057356,2023,fully_affirmed,2,0,0,2,0,0
23057357,2023,merits_grant,4,1,0,2,1,0
23057358,2023,no_merits_grant,9,0,2,7,0,0
23057359,2023,fully_affirmed,1,0,0,1,0,0
23057360,2023,merits_grant,2,1,1,0,0,0
23057361,2023,no_merits_grant,1,0,0,0,1,0
23057362,2023,no_merits_grant,1,0,0,0,1,0
23057363,2023,no_merits_grant,1,0,0,0,0,1
23057364,2023,fully_affirmed,1,0,0,1,0,0
23057365,2023,fully_affirmed,17,0,0,17,0,0
23057366,2023,no_merits_grant,3,0,0,1,2,0
23057367,2023,merits_grant,1,1,0,0,0,0
23057368,2023,merits_grant,4,2,0,0,2,0
23057369,2023,no_merits_grant,1,0,0,0,1,0
23057370,2023,no_merits_grant,3,0,0,0,3,0
23057371,2023,merits_grant,1,1,0,0,0,0
23057372,2023,no_merits_grant,3,0,0,0,3,0
23057373,2023,no_merits_grant,5,0,2,0,3,0
23057374,2023,no_merits_grant,2,0,0,0,2,0
23057375,2023,merits_grant,15,3,0,7,5,0
23057376,2023,no_merits_grant,1,0,0,0,1,0
23057377,2023,no_merits_grant,5,0,0,3,2,0
23057378,2023,merits_grant,3,1,0,1,1,0
23057379,2023,fully_affirmed,2,0,0,2,0,0
23057380,2023,no_disposition_parsed,0,0,0,0,0,0
23057381,2023,no_merits_grant,2,0,0,0,2,0
23057382,2023,no_merits_grant,7,0,0,0,7,0
23057383,2023,no_merits_grant,4,0,0,0,4,0
23057384,2023,fully_affirmed,2,0,0,2,0,0
23057385,2023,no_merits_grant,1,0,0,0,1,0
23057386,2023,no_merits_grant,2,0,0,1,1,0
23057387,2023,merits_grant,1,1,0,0,0,0
23057388,2023,fully_affirmed,1,0,0,1,0,0
23057389,2023,fully_affirmed,3,0,0,3,0,0
23057390,2023,fully_affirmed,1,0,0,1,0,0
23057391,2023,merits_grant,1,1,0,0,0,0
23057392,2023,no_merits_grant,1,0,0,0,1,0
23057393,2023,fully_affirmed,2,0,0,2,0,0
23057394,2023,no_merits_grant,3,0,0,0,3,0
23057395,2023,no_merits_grant,3,0,0,0,3,0
23057396,2023,merits_grant,10,4,0,4,2,0
23057397,2023,no_merits_grant,2,0,0,1,1,0
23057398,2023,no_merits_grant,1,0,0,0,1,0
23057399,2023,merits_grant,2,1,0,0,1,0
23057400,2023,no_merits_grant,2,0,0,0,2,0
23057401,2023,no_merits_grant,1,0,0,0,1,0
23057402,2023,no_merits_grant,3,0,0,0,3,0
23057403,2023,no_merits_grant,2,0,0,0,2,0
23057404,2023,no_merits_grant,1,0,0,0,0,1
23057405,2023,no_merits_grant,1,0,0,0,0,1
23057406,2023,no_merits_grant,7,0,0,0,7,0
23057407,2023,no_merits_grant,2,0,0,0,2,0
23057408,2023,no_merits_grant,2,0,0,0,2,0
23057409,2023,fully_affirmed,1,0,0,1,0,0
23057410,2023,no_merits_grant,1,0,0,0,1,0
23057411,2023,no_merits_grant,3,0,0,0,3,0
23057412,2023,no_merits_grant,1,0,0,0,1,0
23057413,2023,no_merits_grant,4,0,0,0,4,0
23057414,2023,no_merits_grant,1,0,0,0,1,0
23057415,2023,merits_grant,7,3,0,3,1,0
23057416,2023,no_merits_grant,2,0,0,1,1,0
23057417,2023,no_merits_grant,4,0,0,0,4,0
23057418,2023,no_merits_grant,1,0,0,0,1,0
23057419,2023,fully_affirmed,4,0,0,4,0,0
23057420,2023,no_merits_grant,2,0,0,0,2,0
23057421,2023,merits_grant,1,1,0,0,0,0
23057422,2023,no_merits_grant,5,0,0,1,4,0
23057423,2023,no_merits_grant,1,0,0,0,1,0
23057424,2023,merits_grant,2,1,0,1,0,0
23057425,2023,merits_grant,7,1,0,0,6,0
23057426,2023,merits_grant,1,1,0,0,0,0
23057427,2023,merits_grant,8,1,0,0,7,0
23057428,2023,no_merits_grant,7,0,0,3,1,3
23057429,2023,no_merits_grant,3,0,0,0,1,2
23057430,2023,merits_grant,2,2,0,0,0,0
23057431,2023,merits_grant,8,6,0,0,2,0
23057432,2023,merits_grant,9,1,0,0,0,8
23057433,2023,merits_grant,6,1,0,0,5,0
23057434,2023,merits_grant,5,2,0,0,3,0
23057435,2023,no_merits_grant,1,0,0,0,0,1
23057436,2023,merits_grant,1,1,0,0,0,0
23057437,2023,fully_affirmed,1,0,0,1,0,0
23057438,2023,merits_grant,3,1,0,1,1,0
23057439,2023,no_merits_grant,1,0,0,0,1,0
23057440,2023,merits_grant,2,1,0,1,0,0
23057441,2023,no_merits_grant,2,0,0,0,2,0
23057442,2023,no_merits_grant,3,0,0,0,3,0
23057443,2023,fully_affirmed,1,0,0,1,0,0
23057444,2023,no_merits_grant,1,0,0,0,1,0
23057445,2023,merits_grant,2,1,0,1,0,0
23057446,2023,no_merits_grant,1,0,0,0,1,0
23057447,2023,no_merits_grant,3,0,0,1,2,0
23057448,2023,no_merits_grant,14,0,0,0,0,14
23057449,2023,fully_affirmed,1,0,0,1,0,0
23057450,2023,merits_grant,1,1,0,0,0,0
23057451,2023,fully_affirmed,1,0,0,1,0,0
23057452,2023,no_merits_grant,2,0,0,1,1,0
23057453,2023,fully_affirmed,1,0,0,1,0,0
23057454,2023,no_merits_grant,3,0,0,0,3,0
23057455,2023,no_merits_grant,7,0,0,0,7,0
23057456,2023,no_merits_grant,1,0,0,0,1,0
23057457,2023,no_merits_grant,2,0,0,0,2,0
23057458,2023,merits_grant,5,2,0,2,1,0
23057459,2023,merits_grant,2,1,0,0,1,0
23057460,2023,merits_grant,4,2,0,0,1,1
23057461,2023,no_merits_grant,1,0,0,0,1,0
23057462,2023,merits_grant,7,1,0,1,5,0
23057463,2023,no_merits_grant,8,0,0,0,8,0
23057464,2023,merits_grant,12,5,2,0,5,0
23057465,2023,no_merits_grant,2,0,0,1,1,0
23057466,2023,fully_affirmed,1,0,0,1,0,0
23057467,2023,merits_grant,1,1,0,0,0,0
23057468,2023,fully_affirmed,1,0,0,1,0,0
23057469,2023,no_merits_grant,3,0,0,2,1,0
23057470,2023,no_merits_grant,2,0,0,0,2,0
23057471,2023,merits_grant,2,1,0,0,1,0
23057472,2023,no_merits_grant,1,0,0,0,1,0
23057473,2023,fully_affirmed,2,0,0,2,0,0
23057474,2023,no_merits_grant,2,0,0,1,1,0
23057475,2023,no_merits_grant,15,0,0,3,12,0
23057476,2023,no_merits_grant,1,0,0,0,1,0
23057477,2023,merits_grant,1,1,0,0,0,0
23057478,2023,fully_affirmed,2,0,0,2,0,0
23057479,2023,no_merits_grant,5,0,0,0,5,0
23057480,2023,no_merits_grant,1,0,0,0,1,0
23057481,2023,no_merits_grant,12,0,0,0,12,0
23057482,2023,merits_grant,1,1,0,0,0,0
23057483,2023,no_merits_grant,3,0,0,2,1,0
23057484,2023,no_merits_grant,5,0,1,0,4,0
23057485,2023,no_merits_grant,3,0,0,0,3,0
23057486,2023,merits_grant,1,1,0,0,0,0
23057487,2023,fully_affirmed,1,0,0,1,0,0
23057488,2023,merits_grant,3,3,0,0,0,0
23057489,2023,no_merits_grant,7,0,0,1,6,0
23057490,2023,no_merits_grant,3,0,0,0,3,0
23057491,2023,no_merits_grant,6,0,0,0,0,6
23057492,2023,no_merits_grant,1,0,0,0,1,0
23057493,2023,merits_grant,4,3,0,1,0,0
23057494,2023,no_merits_grant,4,0,0,0,4,0
23057495,2023,fully_affirmed,1,0,0,1,0,0
23057496,2023,merits_grant,12,3,0,3,6,0
23057497,2023,merits_grant,5,3,0,2,0,0
23057498,2023,no_merits_grant,3,0,0,0,3,0
23057499,2023,no_merits_grant,4,0,0,1,3,0
23057500,2023,merits_grant,2,1,0,0,0,1
23057501,2023,merits_grant,20,2,0,5,13,0
23057502,2023,merits_grant,1,1,0,0,0,0
23057503,2023,no_merits_grant,5,0,0,4,0,1
23057504,2023,fully_affirmed,2,0,0,2,0,0
23057505,2023,no_merits_grant,1,0,0,0,1,0
23057506,2023,no_merits_grant,2,0,0,0,2,0
23057507,2023,no_merits_grant,1,0,0,0,0,1
23057508,2023,no_merits_grant,2,0,0,0,2,0
23057509,2023,fully_affirmed,1,0,0,1,0,0
23057510,2023,no_merits_grant,1,0,0,0,1,0
23057511,2023,merits_grant,1,1,0,0,0,0
23057512,2023,no_merits_grant,2,0,0,0,2,0
23057513,2023,fully_affirmed,1,0,0,1,0,0
23057514,2023,merits_grant,10,5,0,3,2,0
23057515,2023,no_merits_grant,4,0,0,0,4,0
23057516,2023,fully_affirmed,1,0,0,1,0,0
23057517,2023,merits_grant,5,1,0,0,4,0
23057518,2023,no_merits_grant,1,0,0,0,1,0
23057519,2023,no_merits_grant,2,0,1,0,1,0
23057520,2023,no_merits_grant,6,0,0,3,3,0
23057521,2023,no_merits_grant,1,0,0,0,1,0
23057522,2023,no_merits_grant,5,0,1,0,4,0
23057523,2023,merits_grant,1,1,0,0,0,0
23057524,2023,merits_grant,8,2,0,0,6,0
23057525,2023,no_merits_grant,2,0,0,0,2,0
23057526,2023,no_merits_grant,1,0,0,0,1,0
23057527,2023,merits_grant,4,1,0,0,2,1
23057528,2023,merits_grant,3,1,0,0,2,0
23057529,2023,merits_grant,5,1,2,0,2,0
23057530,2023,fully_affirmed,1,0,0,1,0,0
23057531,2023,no_merits_grant,2,0,0,0,2,0
23057532,2023,merits_grant,1,1,0,0,0,0
23057533,2023,no_merits_grant,4,0,0,0,4,0
23057534,2023,no_merits_grant,1,0,0,0,1,0
23057535,2023,no_disposition_parsed,0,0,0,0,0,0
23057536,2023,no_merits_grant,1,0,0,0,1,0
23057537,2023,no_merits_grant,1,0,0,0,1,0
23057538,2023,fully_affirmed,1,0,0,1,0,0
23057539,2023,no_merits_grant,1,0,0,0,1,0
23057540,2023,no_merits_grant,3,0,0,0,3,0
23057541,2023,fully_affirmed,2,0,0,2,0,0
23057542,2023,fully_affirmed,1,0,0,1,0,0
23057543,2023,no_merits_grant,4,0,0,2,2,0
23057544,2023,merits_grant,1,1,0,0,0,0
23057545,2023,no_merits_grant,6,0,0,0,6,0
23057546,2023,no_merits_grant,4,0,0,1,3,0
23057547,2023,no_merits_grant,4,0,0,0,4,0
23057548,2023,no_merits_grant,3,0,0,0,3,0
23057549,2023,no_merits_grant,1,0,0,0,1,0
23057550,2023,no_merits_grant,5,0,0,2,3,0
23057551,2023,no_merits_grant,1,0,0,0,1,0
23057552,2023,fully_affirmed,2,0,0,2,0,0
23057553,2023,no_merits_grant,1,0,0,0,1,0
23057554,2023,no_merits_grant,1,0,0,0,1,0
23057555,2023,no_merits_grant,1,0,0,0,1,0
23057556,2023,fully_affirmed,2,0,0,2,0,0
23057557,2023,merits_grant,8,2,0,4,2,0
23057558,2023,merits_grant,2,2,0,0,0,0
23057559,2023,merits_grant,8,2,0,0,6,0
23057560,2023,merits_grant,3,3,0,0,0,0
23057561,2023,fully_affirmed,1,0,0,1,0,0
23057562,2023,fully_affirmed,1,0,0,1,0,0
23057563,2023,merits_grant,2,1,0,0,1,0
23057564,2023,no_merits_grant,1,0,0,0,0,1
23057565,2023,no_merits_grant,1,0,0,0,1,0
23057566,2023,no_merits_grant,5,0,0,0,5,0
23057567,2023,no_merits_grant,1,0,0,0,1,0
23057568,2023,merits_grant,1,1,0,0,0,0
23057569,2023,merits_grant,19,3,0,0,16,0
23057570,2023,no_merits_grant,3,0,0,0,3,0
23057571,2023,no_merits_grant,1,0,0,0,0,1
23057572,2023,no_merits_grant,2,0,0,0,0,2
23057573,2023,no_merits_grant,1,0,0,0,0,1
23057574,2023,merits_grant,1,1,0,0,0,0
23057575,2023,no_merits_grant,2,0,1,0,1,0
23057576,2023,fully_affirmed,3,0,0,3,0,0
23057577,2023,no_merits_grant,2,0,0,0,1,1
23057578,2023,no_merits_grant,1,0,0,0,1,0
23057579,2023,no_merits_grant,1,0,0,0,1,0
23057580,2023,no_merits_grant,6,0,0,3,3,0
23057581,2023,no_merits_grant,5,0,0,0,5,0
23057582,2023,merits_grant,2,2,0,0,0,0
23057583,2023,no_merits_grant,3,0,0,0,0,3
23057584,2023,fully_affirmed,1,0,0,1,0,0
23057585,2023,no_merits_grant,3,0,0,0,3,0
23057586,2023,no_merits_grant,7,0,0,0,7,0
23057587,2023,no_merits_grant,3,0,0,0,3,0
23057588,2023,fully_affirmed,1,0,0,1,0,0
23057589,2023,no_merits_grant,8,0,0,2,6,0
23057590,2023,fully_affirmed,3,0,0,3,0,0
23057591,2023,merits_grant,8,1,0,0,7,0
23057592,2023,no_merits_grant,6,0,0,4,2,0
23057593,2023,merits_grant,1,1,0,0,0,0
23057594,2023,fully_affirmed,3,0,0,3,0,0
23057595,2023,no_merits_grant,7,0,0,0,0,7
23057596,2023,no_merits_grant,1,0,0,0,1,0
23057597,2023,fully_affirmed,1,0,0,1,0,0
23057598,2023,fully_affirmed,1,0,0,1,0,0
23057599,2023,merits_grant,4,3,0,1,0,0
23057600,2023,fully_affirmed,2,0,0,2,0,0
23057601,2023,no_merits_grant,1,0,0,0,1,0
23057602,2023,merits_grant,5,4,0,0,1,0
23057603,2023,no_merits_grant,1,0,0,0,1,0
23057604,2023,merits_grant,2,2,0,0,0,0
23057605,2023,no_disposition_parsed,0,0,0,0,0,0
23057606,2023,no_merits_grant,5,0,0,0,5,0
23057607,2023,no_merits_grant,2,0,0,0,0,2
23057608,2023,no_merits_grant,1,0,0,0,0,1
23057609,2023,merits_grant,7,2,0,0,5,0
23057610,2023,no_merits_grant,2,0,0,0,2,0
23057611,2023,no_merits_grant,2,0,0,0,2,0
23057612,2023,fully_affirmed,1,0,0,1,0,0
23057613,2023,no_merits_grant,5,0,0,0,5,0
23057614,2023,merits_grant,1,1,0,0,0,0
23057615,2023,no_merits_grant,1,0,0,0,1,0
23057616,2023,no_merits_grant,1,0,0,0,1,0
23057617,2023,merits_grant,2,2,0,0,0,0
23057618,2023,no_merits_grant,4,0,0,0,4,0
23057619,2023,merits_grant,1,1,0,0,0,0
23057620,2023,no_merits_grant,1,0,0,0,1,0
23057621,2023,no_merits_grant,2,0,0,0,2,0
23057622,2023,no_merits_grant,2,0,0,0,0,2
23057623,2023,merits_grant,2,2,0,0,0,0
23057624,2023,no_merits_grant,4,0,0,0,3,1
23057625,2023,merits_grant,2,2,0,0,0,0
23057626,2023,merits_grant,3,3,0,0,0,0
23057627,2023,merits_grant,11,7,0,1,3,0
23057628,2023,no_merits_grant,11,0,0,0,11,0
23057629,2023,merits_grant,1,1,0,0,0,0
23057630,2023,merits_grant,4,1,0,1,2,0
23057631,2023,no_merits_grant,1,0,0,0,1,0
23057632,2023,no_merits_grant,2,0,0,0,2,0
23057633,2023,merits_grant,1,1,0,0,0,0
23057634,2023,no_merits_grant,4,0,0,0,4,0
23057635,2023,fully_affirmed,1,0,0,1,0,0
23057636,2023,merits_grant,4,2,0,1,1,0
23057637,2023,merits_grant,3,3,0,0,0,0
23057638,2023,no_merits_grant,2,0,0,1,0,1
23057639,2023,merits_grant,3,1,0,1,1,0
23057640,2023,fully_affirmed,1,0,0,1,0,0
23057641,2023,no_merits_grant,3,0,0,0,3,0
23057642,2023,no_merits_grant,20,0,0,2,18,0
23057643,2023,merits_grant,7,4,0,1,1,1
23057644,2023,no_merits_grant,4,0,0,0,4,0
23057645,2023,merits_grant,6,2,2,0,2,0
23057646,2023,merits_grant,1,1,0,0,0,0
23057647,2023,no_merits_grant,2,0,0,0,2,0
23057648,2023,no_merits_grant,2,0,0,0,0,2
23057649,2023,no_merits_grant,1,0,0,0,1,0
23057650,2023,fully_affirmed,1,0,0,1,0,0
23057651,2023,no_merits_grant,1,0,0,0,1,0
23057652,2023,no_merits_grant,3,0,0,0,3,0
23057653,2023,fully_affirmed,1,0,0,1,0,0
23057654,2023,merits_grant,4,3,0,0,1,0
23057655,2023,merits_grant,19,8,0,11,0,0
23057656,2023,fully_affirmed,4,0,0,4,0,0
23057657,2023,merits_grant,2,1,0,0,1,0
23057658,2023,fully_affirmed,1,0,0,1,0,0
23057659,2023,no_merits_grant,5,0,0,0,5,0
23057660,2023,no_merits_grant,7,0,0,0,4,3
23057661,2023,no_merits_grant,4,0,0,0,4,0
23057662,2023,merits_grant,3,3,0,0,0,0
23057663,2023,merits_grant,4,1,0,1,2,0
23057664,2023,no_merits_grant,4,0,0,0,2,2
23057665,2023,fully_affirmed,1,0,0,1,0,0
23057666,2023,no_merits_grant,1,0,0,0,1,0
23057667,2023,fully_affirmed,1,0,0,1,0,0
23057668,2023,no_disposition_parsed,0,0,0,0,0,0
23057669,2023,fully_affirmed,2,0,0,2,0,0
23057670,2023,merits_grant,2,1,0,1,0,0
23057671,2023,no_merits_grant,1,0,0,0,1,0
23057672,2023,no_merits_grant,7,0,0,0,7,0
23057673,2023,fully_affirmed,1,0,0,1,0,0
23057674,2023,merits_grant,1,1,0,0,0,0
23057675,2023,no_merits_grant,1,0,0,0,1,0
23057676,2023,merits_grant,1,1,0,0,0,0
23057677,2023,merits_grant,12,1,0,2,7,2
23057678,2023,fully_affirmed,4,0,0,4,0,0
23057679,2023,no_merits_grant,1,0,0,0,1,0
23057680,2023,merits_grant,1,1,0,0,0,0
23057681,2023,no_merits_grant,1,0,0,0,1,0
23057682,2023,merits_grant,2,1,0,0,0,1
23057683,2023,merits_grant,14,3,0,0,7,4
23057684,2023,fully_affirmed,1,0,0,1,0,0
23057685,2023,fully_affirmed,3,0,0,3,0,0
23057686,2023,merits_grant,7,2,0,0,5,0
23057687,2023,no_merits_grant,3,0,0,2,1,0
23057688,2023,no_merits_grant,12,0,0,0,12,0
23057689,2023,no_merits_grant,1,0,0,0,1,0
23057690,2023,no_merits_grant,3,0,0,0,3,0
23057691,2023,no_merits_grant,3,0,0,0,1,2
23057692,2023,merits_grant,2,1,0,0,1,0
23057693,2023,fully_affirmed,1,0,0,1,0,0
23057694,2023,merits_grant,2,2,0,0,0,0
23057695,2023,merits_grant,2,1,1,0,0,0
23057696,2023,fully_affirmed,1,0,0,1,0,0
23057697,2023,no_merits_grant,6,0,0,0,6,0
23057698,2023,no_merits_grant,6,0,0,0,6,0
23057699,2023,no_merits_grant,8,0,0,0,8,0
23057700,2023,no_merits_grant,7,0,0,4,3,0
23057701,2023,no_merits_grant,8,0,0,0,8,0
23057702,2023,fully_affirmed,1,0,0,1,0,0
23057703,2023,no_merits_grant,2,0,0,1,0,1
23057704,2023,merits_grant,7,1,1,4,1,0
23057705,2023,merits_grant,5,1,0,0,4,0
23057706,2023,no_merits_grant,1,0,0,0,1,0
23057707,2023,no_merits_grant,1,0,0,0,1,0
23057708,2023,merits_grant,2,2,0,0,0,0
23057709,2023,no_merits_grant,2,0,1,0,1,0
23057710,2023,merits_grant,8,3,0,1,0,4
23057711,2023,no_merits_grant,1,0,0,0,1,0
23057712,2023,no_merits_grant,1,0,0,0,1,0
23057713,2023,merits_grant,7,2,0,5,0,0
23057714,2023,merits_grant,1,1,0,0,0,0
23057715,2023,no_disposition_parsed,0,0,0,0,0,0
23057716,2023,no_merits_grant,1,0,0,0,1,0
23057717,2023,no_merits_grant,1,0,0,0,1,0
23057718,2023,fully_affirmed,2,0,0,2,0,0
23057719,2023,fully_affirmed,1,0,0,1,0,0
23057720,2023,no_merits_grant,1,0,0,0,1,0
23057721,2023,merits_grant,1,1,0,0,0,0
23057722,2023,no_merits_grant,3,0,0,2,1,0
23057723,2023,no_merits_grant,1,0,0,0,1,0
23057724,2023,fully_affirmed,1,0,0,1,0,0
23057725,2023,no_merits_grant,3,0,0,1,2,0
23057726,2023,no_merits_grant,17,0,0,0,17,0
23057727,2023,fully_affirmed,1,0,0,1,0,0
23057728,2023,fully_affirmed,2,0,0,2,0,0
23057729,2023,merits_grant,2,1,0,0,1,0
23057730,2023,no_merits_grant,3,0,0,1,2,0
23057731,2023,no_merits_grant,2,0,0,0,2,0
23057732,2023,no_merits_grant,1,0,0,0,1,0
23057733,2023,no_merits_grant,2,0,0,0,2,0
23057734,2023,merits_grant,2,2,0,0,0,0
23057735,2023,no_merits_grant,1,0,0,0,1,0
23057736,2023,no_merits_grant,2,0,0,0,2,0
23057737,2023,no_merits_grant,1,0,0,0,1,0
23057738,2023,no_merits_grant,8,0,0,0,8,0
23057739,2023,no_merits_grant,2,0,0,0,2,0
23057740,2023,no_merits_grant,3,0,0,1,2,0
23057741,2023,no_merits_grant,1,0,0,0,1,0
23057742,2023,no_merits_grant,7,0,0,0,2,5
23057743,2023,merits_grant,1,1,0,0,0,0
23057744,2023,merits_grant,1,1,0,0,0,0
23057745,2023,fully_affirmed,1,0,0,1,0,0
23057746,2023,no_merits_grant,3,0,0,0,3,0
23057747,2023,no_merits_grant,12,0,0,0,12,0
23057748,2023,no_merits_grant,2,0,0,0,2,0
23057749,2023,no_merits_grant,3,0,0,0,3,0
23057750,2023,merits_grant,2,1,0,1,0,0
23057751,2023,no_merits_grant,2,0,0,1,1,0
23057752,2023,no_merits_grant,9,0,2,1,6,0
23057753,2023,no_merits_grant,10,0,0,1,9,0
23057754,2023,no_merits_grant,2,0,0,0,2,0
23057755,2023,no_merits_grant,4,0,1,0,3,0
23057756,2023,fully_affirmed,1,0,0,1,0,0
23057757,2023,no_merits_grant,1,0,0,0,1,0
23057758,2023,no_merits_grant,9,0,0,6,3,0
23057759,2023,no_merits_grant,7,0,0,0,7,0
23057760,2023,no_merits_grant,5,0,0,0,2,3
23057761,2023,no_merits_grant,12,0,0,8,4,0
23057762,2023,no_merits_grant,5,0,0,1,4,0
23057763,2023,no_merits_grant,5,0,0,0,5,0
23057764,2023,no_merits_grant,2,0,0,0,2,0
23057765,2023,merits_grant,6,1,0,1,4,0
23057766,2023,merits_grant,16,3,0,2,11,0
23057767,2023,no_merits_grant,1,0,0,0,1,0
23057768,2023,fully_affirmed,1,0,0,1,0,0
23057769,2023,no_merits_grant,1,0,0,0,1,0
23057770,2023,merits_grant,1,1,0,0,0,0
23057771,2023,merits_grant,2,1,0,1,0,0
23057772,2023,fully_affirmed,1,0,0,1,0,0
23057773,2023,no_merits_grant,1,0,0,0,1,0
23057774,2023,fully_affirmed,1,0,0,1,0,0
23057775,2023,no_merits_grant,4,0,0,0,4,0
23057776,2023,no_merits_grant,1,0,0,0,1,0
23057777,2023,merits_grant,1,1,0,0,0,0
23057778,2023,no_merits_grant,7,0,0,0,7,0
23057779,2023,no_merits_grant,12,0,0,5,7,0
23057780,2023,merits_grant,1,1,0,0,0,0
23057781,2023,fully_affirmed,2,0,0,2,0,0
23057782,2023,no_merits_grant,1,0,0,0,1,0
23057783,2023,no_merits_grant,3,0,0,0,3,0
23057784,2023,fully_affirmed,1,0,0,1,0,0
23057785,2023,merits_grant,5,1,0,0,4,0
23057786,2023,no_merits_grant,1,0,0,0,1,0
23057787,2023,merits_grant,3,1,0,2,0,0
23057788,2023,merits_grant,1,1,0,0,0,0
23057789,2023,fully_affirmed,2,0,0,2,0,0
23057790,2023,no_merits_grant,2,0,0,0,2,0
23057791,2023,merits_grant,3,3,0,0,0,0
23057792,2023,no_merits_grant,1,0,0,0,1,0
23057793,2023,merits_grant,7,4,2,0,1,0
23057794,2023,fully_affirmed,2,0,0,2,0,0
23057795,2023,merits_grant,1,1,0,0,0,0
23057796,2023,merits_grant,9,1,0,1,7,0
23057797,2023,no_merits_grant,2,0,0,0,2,0
23057798,2023,fully_affirmed,2,0,0,2,0,0
23057799,2023,merits_grant,13,3,0,2,0,8
23057800,2023,merits_grant,2,1,0,0,1,0
23057801,2023,merits_grant,1,1,0,0,0,0
23057802,2023,fully_affirmed,1,0,0,1,0,0
23057803,2023,no_merits_grant,1,0,0,0,1,0
23057804,2023,fully_affirmed,1,0,0,1,0,0
23057805,2023,fully_affirmed,3,0,0,3,0,0
23057806,2023,no_merits_grant,4,0,0,0,4,0
23057807,2023,no_merits_grant,1,0,0,0,1,0
23057808,2023,merits_grant,2,2,0,0,0,0
23057809,2023,no_merits_grant,3,0,0,0,0,3
23057810,2023,merits_grant,2,2,0,0,0,0
23057811,2023,no_merits_grant,2,0,0,0,2,0
23057812,2023,no_merits_grant,5,0,0,0,5,0
23057813,2023,no_merits_grant,2,0,0,0,2,0
23057814,2023,fully_affirmed,2,0,0,2,0,0
23057815,2023,merits_grant,11,2,2,0,7,0
23057816,2023,no_merits_grant,1,0,0,0,1,0
23057817,2023,no_merits_grant,2,0,0,0,2,0
23057818,2023,merits_grant,5,2,0,0,2,1
23057819,2023,merits_grant,2,1,0,1,0,0
23057820,2023,no_merits_grant,2,0,0,0,2,0
23057821,2023,no_merits_grant,1,0,0,0,1,0
23057822,2023,fully_affirmed,7,0,0,7,0,0
23057823,2023,no_merits_grant,1,0,0,0,1,0
23057824,2023,no_merits_grant,5,0,0,0,5,0
